"Area"	"Perimeter"	"Radius"	"Circularity"	"Convexity"	"Inertia"	"Graymean"	"Graystd"	"Repimean"	"Repistd"	"Gepimean"	"Gepistd"	"Bepimean"	"Bepistd"	"family.label"
"H1T4OM14_115"	391	78.7695517539978	11.0453610171873	0.791899143526838	0.958333333333333	0.999553998916617	95.9834747314453	0.284258604049683	64.7356872558594	0.0935902297496796	59.4423522949219	0.0924697667360306	84.9424057006836	0.25022104382515	"Bifidobacteriaceae"
"H1T4OM14_116"	800.5	118.325900793076	16.1245154965971	0.718474835408223	0.913812785388128	0.999864630012112	96.3643798828125	0.271586686372757	66.3693771362305	0.0816090106964111	59.9073104858398	0.0810497850179672	93.0525665283203	0.237383276224136	"Bifidobacteriaceae"
"H1T4OM14_117"	276	67.7989895343781	9.4339811320566	0.754523036018	0.923076923076923	0.999777843702605	101.418121337891	0.250826686620712	64.1862640380859	0.0872839614748955	58.888126373291	0.0807602107524872	82.6393051147461	0.236460775136948	"Bifidobacteriaceae"
"H1T4OM14_118"	240.5	62.0416301488876	8.60232526704263	0.785160682585077	0.939453125	0.993073649777455	99.6493377685547	0.263459086418152	65.1150665283203	0.088522382080555	58.8298530578613	0.0887295007705688	84.2369613647461	0.248119413852692	"Bifidobacteriaceae"
"H1T4OM14_119"	823.5	111.497473716736	16.3400200314782	0.832421737794411	0.964285714285714	0.999980255331252	96.7698822021484	0.288662433624268	65.2851486206055	0.0901010259985924	59.6401443481445	0.093294620513916	90.5079650878906	0.261968374252319	"Bifidobacteriaceae"
"H1T4OM14_121"	1060.5	126.669046401978	18.0277563773199	0.830576300196871	0.964529331514325	0.996648498772089	88.5509948730469	0.363116443157196	67.3987197875977	0.0990370586514473	60.5140190124512	0.112304046750069	93.8462066650391	0.31026816368103	"Bifidobacteriaceae"
"H1T4OM14_124"	1127.5	132.669046640396	19.723082923316	0.804983906599193	0.951476793248945	0.999990255509444	87.0188674926758	0.318824917078018	65.5821228027344	0.0747119337320328	57.3075294494629	0.06158746778965	77.7649841308594	0.171772614121437	"Lachnospiraceae"
"H1T4OM14_125"	1013	123.597978830338	18.1926580640029	0.833290770456059	0.974506974506975	0.999987621557301	88.6770706176758	0.342539370059967	66.7493133544922	0.0964368432760239	59.7523040771484	0.0939983874559402	90.8394546508789	0.275727540254593	"Bifidobacteriaceae"
"H1T4OM14_126"	385.5	76.5269112586975	11.1803398874989	0.827191144819903	0.958955223880597	0.999798551087959	97.3692169189453	0.271073222160339	65.1195678710938	0.0952840894460678	59.0066871643066	0.0797845348715782	88.576042175293	0.218976825475693	"Bifidobacteriaceae"
"H1T4OM14_127"	718	104.426406025887	15.2970585407784	0.827396435133132	0.952254641909814	0.999929353797259	94.2332916259766	0.278601348400116	65.6521759033203	0.0867270082235336	60.5334854125977	0.0843560546636581	92.8092727661133	0.238371685147285	"Bifidobacteriaceae"
"H1T4OM14_129"	453	83.5979790687561	12.0415945787923	0.81454767524729	0.940809968847352	0.992888149265907	100.807312011719	0.29750183224678	64.7090148925781	0.0923911929130554	57.9465408325195	0.0942417159676552	80.4073333740234	0.2575344145298	"Bifidobacteriaceae"
"H1T4OM14_130"	552.5	89.3553385734558	13.6014705087354	0.869563169644532	0.970149253731343	0.999159091671046	103.762634277344	0.194680169224739	64.1720504760742	0.0581206493079662	58.0959968566895	0.0624761879444122	87.2487640380859	0.203176021575928	"Lachnospiraceae"
"H1T4OM14_131"	488.5	82.5269110202789	12.5895373634076	0.901328808892341	0.980923694779116	0.969557171823182	98.050422668457	0.307215452194214	65.9522933959961	0.0911441072821617	59.5217552185059	0.100124269723892	86.7220001220703	0.295660316944122	"Bifidobacteriaceae"
"H1T4OM14_132"	623	93.9411249160767	14.3178210632764	0.88712822662835	0.98187549251379	0.999915706876336	96.4075012207031	0.304848104715347	66.1131973266602	0.117186166346073	61.0545120239258	0.116509981453419	90.9691925048828	0.293700754642487	"Bifidobacteriaceae"
"H1T4OM14_133"	1872	167.195957422256	25	0.841519459773314	0.97045101088647	0.999994975172173	78.7366638183594	0.430228978395462	67.3903274536133	0.0774522870779037	59.9038925170898	0.0808478817343712	90.4038772583008	0.240040019154549	"Bifidobacteriaceae"
"H1T4OM14_134"	885.5	111.840619564056	17.0586969282807	0.889609272585764	0.98062015503876	0.999961431381717	92.1445922851562	0.302974820137024	67.4829940795898	0.0754019543528557	60.0996627807617	0.079402282834053	91.1399765014648	0.249487817287445	"Others"
"H1T4OM14_135"	1528	188.509665966034	21.4709105535839	0.540338571779505	0.813198509845663	0.999993446105984	96.4319610595703	0.305385172367096	65.888053894043	0.0970314517617226	59.2108306884766	0.0902877748012543	88.3328094482422	0.253961980342865	"Bifidobacteriaceae"
"H1T4OM14_136"	451.5	93.497474193573	12.6491106406735	0.649034617408404	0.91304347826087	0.992268722530141	91.5103302001953	0.234781801700592	65.9213333129883	0.0867162868380547	58.0447692871094	0.082829512655735	78.4820556640625	0.194542527198792	"Bifidobacteriaceae"
"H1T4OM14_137"	1332.5	157.639608860016	20.3960780543711	0.673823858883572	0.885382059800664	0.999935658256296	82.8135223388672	0.385505825281143	69.5608596801758	0.120229579508305	62.5110473632812	0.142772063612938	101.42219543457	0.36109060049057	"Bifidobacteriaceae"
"H1T4OM14_138"	856.5	109.840619683266	16.4924225024706	0.892095364239021	0.979977116704805	0.999971798041653	93.5188522338867	0.315987378358841	66.8575286865234	0.0832944288849831	60.127082824707	0.0906355902552605	92.2868728637695	0.261726170778275	"Bifidobacteriaceae"
"H1T4OM14_139"	1292.5	149.497473716736	23.5372045918796	0.726729363464189	0.937953555878084	0.999993934962939	85.723388671875	0.347934067249298	67.4652709960938	0.080314464867115	59.4135818481445	0.0779639706015587	87.0697555541992	0.232999503612518	"Bifidobacteriaceae"
"H1T4OM15_0"	480	84.2842707633972	12.5299640861417	0.849098422818929	0.968718466195762	0.998537506294388	110.67896270752	0.185262233018875	68.2826766967773	0.0762419998645782	63.3790283203125	0.0610714443027973	87.7781524658203	0.14392426609993	"Lachnospiraceae"
"H1T4OM15_2"	658	96.7695517539978	14.8660687473185	0.882995110896131	0.977711738484398	0.999970636661767	100.044258117676	0.32866632938385	69.3893203735352	0.122974067926407	64.0218505859375	0.123603507876396	95.4169540405273	0.321243435144424	"Bacteroidaceae"
"H1T4OM15_3"	613.5	93.3553382158279	14.2126704035519	0.884598335225702	0.978468899521531	0.999307073298942	108.593299865723	0.219710439443588	67.0409317016602	0.0875028222799301	61.5166778564453	0.0718134045600891	84.3487854003906	0.164225518703461	"Porphyromonadaceae"
"H1T4OM15_7"	1583.5	150.46803689003	22.3606797749979	0.878899913893791	0.976866132017273	0.999994970421975	91.1123123168945	0.330805987119675	74.7516250610352	0.116001322865486	69.1808013916016	0.114381358027458	103.758354187012	0.275505393743515	"Lachnospiraceae"
"H1T4OM15_8"	1472	143.396968603134	21.5870331449229	0.899575736466473	0.984615384615385	0.999219946981332	91.4894180297852	0.339181274175644	72.0547790527344	0.103579051792622	66.6978073120117	0.102605074644089	104.28426361084	0.250946879386902	"Bifidobacteriaceae"
"H1T4OM15_10"	774.5	105.840619444847	15.6524758424985	0.868813459330156	0.972989949748744	0.999958857926675	106.489944458008	0.223641648888588	65.8732147216797	0.0776624977588654	61.4787940979004	0.0701653659343719	87.4013061523438	0.199321001768112	"Bifidobacteriaceae"
"H1T4OM15_11"	255	60.6274166107178	9.21954445729289	0.871790071247519	0.967741935483871	0.99979105167047	118.112022399902	0.16444057226181	64.0861053466797	0.0631605535745621	60.5311317443848	0.0529174879193306	78.9489593505859	0.112505152821541	"Bifidobacteriaceae"
"H1T4OM15_13"	127.5	53.2132029533386	7.03553390593274	0.565823848372285	0.814696485623003	0.9989064410198	130.574142456055	0.0555450953543186	58.8384819030762	0.0442194528877735	54.9855766296387	0.0393253080546856	66.994758605957	0.0505692660808563	"Bifidobacteriaceae"
"H1T4OM15_14"	246	61.7989894151688	8.60232526704263	0.809435457185352	0.946153846153846	0.999721557714391	112.878341674805	0.207949921488762	65.3111877441406	0.0593276508152485	60.4031524658203	0.0680664405226707	85.8373565673828	0.197226107120514	"Lachnospiraceae"
"H1T4OM15_15"	452.5	82.5269113779068	12.2879362462933	0.834905388923156	0.96072186836518	0.999928618113983	113.557769775391	0.198221370577812	65.0327377319336	0.0704782754182816	60.6006088256836	0.0670976936817169	84.8998184204102	0.186394736170769	"Lachnospiraceae"
"H1T4OM15_16"	1675	155.396968483925	23.7065391822594	0.871644894922799	0.97838785046729	0.999994678374645	90.7515563964844	0.337314009666443	74.7157516479492	0.112757250666618	69.7653732299805	0.119097732007504	108.199478149414	0.303045779466629	"Bifidobacteriaceae"
"H1T4OM15_17"	476	81.1126978397369	12.5299640861417	0.909157496038348	0.986528497409326	0.999861396738738	109.022331237793	0.213334634900093	65.8375854492188	0.0742431133985519	59.7006874084473	0.059479683637619	80.6752700805664	0.143767446279526	"Bifidobacteriaceae"
"H1T4OM15_18"	1199	130.568541169167	19.6977156035922	0.883795820644982	0.980376124284546	0.99997744751827	84.7013702392578	0.472937703132629	72.12841796875	0.123972609639168	67.4494247436523	0.162137255072594	107.690422058105	0.371449708938599	"Bifidobacteriaceae"
"H1T4OM15_19"	752	105.597979068756	16.4770824120518	0.847454696980987	0.973462783171521	0.99997504216396	106.129295349121	0.22238190472126	65.5379867553711	0.0888662710785866	60.0546417236328	0.0643065944314003	83.4381713867188	0.162755906581879	"Bifidobacteriaceae"
"H1T4OM15_20"	860	116.769551873207	17.1753419961336	0.792590911829063	0.958217270194986	0.999983716147931	97.7375640869141	0.267483115196228	70.5821762084961	0.0802269726991653	64.7438049316406	0.0768686905503273	98.6532363891602	0.185005083680153	"Bifidobacteriaceae"
"H1T4OM15_21"	758	108.284270763397	15.6524758424985	0.81235960055825	0.968690095846645	0.99997884067518	98.6610565185547	0.246408328413963	69.9050216674805	0.0821911990642548	64.0758438110352	0.0821499079465866	96.4179382324219	0.234261780977249	"Bifidobacteriaceae"
"H1T4OM15_22"	303	65.7989895343781	10.1478150704935	0.879455853811526	0.97741935483871	0.999864418268611	114.934951782227	0.188597738742828	65.1343078613281	0.065033495426178	58.9604644775391	0.0583343505859375	79.161865234375	0.14893764257431	"Lachnospiraceae"
"H1T4OM15_24"	504	94.7695519924164	13.0469566688903	0.705184479555146	0.918869644484959	0.999894116993368	114.327682495117	0.178081348538399	63.8194427490234	0.0669612139463425	59.0435905456543	0.053894579410553	78.4281463623047	0.133907794952393	"Bifidobacteriaceae"
"H1T4OM15_25"	558	91.5979787111282	13.5275472779046	0.835742104794041	0.955479452054795	0.999879865946747	98.6027297973633	0.31824466586113	68.1625595092773	0.099955216050148	63.2840728759766	0.096012219786644	91.7665405273438	0.268371313810349	"Bifidobacteriaceae"
"H1T4OM15_26"	482.5	85.3553382158279	12.5299640861417	0.832234674843524	0.958291956305859	0.999872847290133	102.29768371582	0.298419892787933	68.0053253173828	0.111826837062836	62.0927581787109	0.101943299174309	90.9970626831055	0.291636765003204	"Bifidobacteriaceae"
"H1T4OM15_27"	525	93.1126978397369	13.6910061621289	0.760941635215185	0.930026572187777	0.999945196483151	118.024787902832	0.0977002680301666	62.5528564453125	0.0475164763629436	59.2399444580078	0.0406930260360241	81.657470703125	0.0668141543865204	"Erysipelotrichaceae"
"H1T4OM15_30"	764.5	109.840619564056	15.8113883008419	0.796271929294906	0.954431960049938	0.999921109358797	99.6129608154297	0.274489462375641	68.3266983032227	0.0897042825818062	64.0129928588867	0.0872109532356262	96.4653930664062	0.211179658770561	"Bifidobacteriaceae"
"H1T4OM15_31"	1223.5	141.154327750206	20.0249843945008	0.771659028154133	0.948449612403101	0.99999166293162	100.184753417969	0.258728474378586	68.5723342895508	0.0893020331859589	64.495849609375	0.0770605653524399	97.7627563476562	0.215991601347923	"Bifidobacteriaceae"
"H1T4OM15_34"	351.5	70.0416299104691	10.7934917203305	0.900373503059286	0.985974754558205	0.99858784455783	107.201927185059	0.286318480968475	66.301872253418	0.0887027457356453	62.0310974121094	0.0962722152471542	91.8314514160156	0.272432059049606	"Ruminococcaceae"
"H1T4OM15_35"	430	80.2842705249786	12.0623202761934	0.83833459501745	0.960893854748603	0.999102416861841	109.228569030762	0.233879223465919	65.6695556640625	0.0816727504134178	60.2444190979004	0.0639596879482269	84.6307830810547	0.191401124000549	"Bifidobacteriaceae"
"H1T4OM15_36"	401	79.1126977205276	11.531829020341	0.805122286515479	0.955899880810489	0.999901477476953	98.1792907714844	0.30945035815239	68.1542739868164	0.0993116870522499	62.8849678039551	0.0926103815436363	92.4991607666016	0.267463237047195	"Bifidobacteriaceae"
"H1T4OM15_38"	1095.5	142.468036174774	19.0656353824916	0.678246201432707	0.893192009783938	0.999989393001976	94.4388885498047	0.307746231555939	69.0497741699219	0.0875087380409241	63.4785537719727	0.0957802757620811	96.6089248657227	0.238668888807297	"Bacteroidaceae"
"H1T4OM15_39"	899	119.254833102226	17.7622694807171	0.794360385435077	0.96098343132015	0.999977108649019	100.149917602539	0.293380528688431	66.7126007080078	0.104430705308914	61.2494506835938	0.0893492475152016	90.2505645751953	0.244496509432793	"Bacteroidaceae"
"H1T4OM15_40"	1040	122.083260059357	18.2482875908947	0.876861429847881	0.975152367557431	0.999967351248515	98.5371246337891	0.287362396717072	67.6535415649414	0.0925481095910072	62.8504981994629	0.0877703577280045	94.8559188842773	0.231978699564934	"Bifidobacteriaceae"
"H1T4OM15_41"	1456	164.225395679474	22.4722050542442	0.678407444755468	0.925325707022561	0.999977237406285	97.2931747436523	0.325318485498428	69.4357452392578	0.107788182795048	63.9024696350098	0.0977364629507065	97.1828002929688	0.263739138841629	"Lachnospiraceae"
"H1T4OM15_45"	559	97.9411249160767	13.3790359645625	0.732304151484855	0.925496688741722	0.999952665877165	103.231452941895	0.289683699607849	68.1466445922852	0.109361961483955	63.4078788757324	0.104092352092266	92.9471740722656	0.268586248159409	"Bifidobacteriaceae"
"H1T4OM15_46"	1157	131.740114092827	19.531685271668	0.83773594938526	0.972677595628415	0.999988530307605	94.4968414306641	0.319853544235229	70.8611221313477	0.102122507989407	65.2754898071289	0.0943122804164886	100.717887878418	0.246656611561775	"Bifidobacteriaceae"
"H1T4OM15_47"	556.5	89.3553384542465	13.5275472779046	0.875858651942732	0.972902097902098	0.999905994403501	104.880615234375	0.275064170360565	68.2790222167969	0.0804451331496239	62.3746452331543	0.0684031099081039	88.2537841796875	0.211499616503716	"Bacteroidaceae"
"H1T4OM15_50"	344.5	70.3847759962082	10.816653826392	0.873859525666476	0.985693848354793	0.999880077721127	114.632026672363	0.177959010004997	63.1754264831543	0.0690932273864746	59.5928077697754	0.0648376643657684	86.0150451660156	0.230942845344543	"Bifidobacteriaceae"
"H1T4OM15_52"	1088	123.740114808083	18.6815416922694	0.892930649323166	0.981506540369869	0.999553024968711	97.0536193847656	0.289684355258942	67.7478866577148	0.087140753865242	62.655403137207	0.0812584683299065	95.4961318969727	0.23720583319664	"Bifidobacteriaceae"
"H1T4OM15_53"	1171.5	127.497473478317	19.2223783869849	0.905626244087543	0.986111111111111	0.99966180329853	94.4729232788086	0.314535349607468	69.28271484375	0.0946758240461349	62.9845848083496	0.0900757163763046	98.7311553955078	0.263066828250885	"Bifidobacteriaceae"
"H1T4OM15_54"	328	67.4558432102203	10.295630140987	0.905825530255346	0.983508245877061	0.999882757822048	113.760292053223	0.187006488442421	64.9149780273438	0.0800150334835052	59.6000175476074	0.0600167065858841	81.9660949707031	0.123245447874069	"Bacteroidaceae"
"H1T4OM15_56"	136	45.3137081861496	6.88963587218242	0.832318533512866	0.96797153024911	0.997921894108197	124.228950500488	0.063620001077652	61.6494064331055	0.0314256921410561	57.0393218994141	0.0311613604426384	72.5546875	0.0438639335334301	"Bifidobacteriaceae"
"H1T4OM15_57"	385	72.2842706441879	11.2910470692452	0.925940301017776	0.992268041237113	0.999762104909008	113.117897033691	0.192915260791779	63.9613723754883	0.0686433538794518	59.1985168457031	0.0442111529409885	79.4784164428711	0.136177092790604	"Bifidobacteriaceae"
"H1T4OM15_60"	733.5	114.183765411377	15.7319320716702	0.706970449392736	0.921482412060301	0.999977654651131	100.870429992676	0.242131814360619	67.8441467285156	0.0739447921514511	62.2448120117188	0.0705006569623947	94.5489654541016	0.189529061317444	"Lachnospiraceae"
"H1T4OM15_62"	1700	169.195958137512	23.8537208837531	0.746240503034926	0.939486045869025	0.999990246100926	65.269401550293	0.449537873268127	72.7351226806641	0.0766370519995689	65.4606094360352	0.0798522531986237	97.3217315673828	0.19925682246685	"Bifidobacteriaceae"
"H1T4OM15_63"	1131	161.539103507996	19.4164878389476	0.544649528802084	0.797321113852661	0.999989575053783	97.8803405761719	0.263776272535324	69.0499496459961	0.0793500170111656	63.6647491455078	0.0688983127474785	94.250617980957	0.201251357793808	"Bifidobacteriaceae"
"H1T4OM15_64"	286.5	64.7279217243195	10	0.859312569400278	0.987931034482759	0.999802388293365	115.935943603516	0.166370943188667	63.7306327819824	0.0550433211028576	58.8792877197266	0.0449910461902618	78.8733978271484	0.0985254794359207	"Bifidobacteriaceae"
"H1T4OM15_65"	402	83.7989895343781	12.0415945787923	0.719379989881606	0.919908466819222	0.998179287075351	123.697380065918	0.0824771597981453	62.596736907959	0.0407959334552288	57.6793556213379	0.0296400245279074	73.8027954101562	0.0543600507080555	"Bifidobacteriaceae"
"H1T4OM15_67"	2877	204.024384737015	30.2324329156619	0.868531496177499	0.976412693025624	0.999993464929374	81.0134811401367	0.412536799907684	71.9365234375	0.100097201764584	65.8456344604492	0.1025235876441	104.417488098145	0.293554604053497	"Bifidobacteriaceae"
"H1T4OM15_69"	652	98.7695517539978	14.8660687473185	0.83986850223145	0.96165191740413	0.99995713648731	96.6570129394531	0.297679722309113	67.2011642456055	0.0987809896469116	63.5124092102051	0.0920895114541054	94.6424179077148	0.2574343085289	"Bifidobacteriaceae"
"H1T4OM15_70"	997.5	119.154327750206	17.9442719099992	0.88288294369141	0.977462028417442	0.99998649405993	91.0462188720703	0.361014395952225	68.6863098144531	0.114468656480312	63.9309005737305	0.118052966892719	102.061058044434	0.313893884420395	"Lachnospiraceae"
"H1T4OM15_71"	618	92.7695516347885	14.2652457334141	0.902375766848511	0.982511923688394	0.999965977752673	100.413787841797	0.295379251241684	66.9444274902344	0.0951676517724991	61.6230926513672	0.088515892624855	92.4416275024414	0.256805002689362	"Bacteroidaceae"
"H1T4OM15_72"	784.5	105.012192606926	16.1245154965971	0.893970852487416	0.978179551122195	0.999979681596626	97.6856155395508	0.337142497301102	68.9084320068359	0.135695204138756	64.2007293701172	0.124540574848652	97.352180480957	0.322360277175903	"Bacteroidaceae"
"H1T4OM15_73"	569.5	90.5269113779068	13.4350159560362	0.873269286431553	0.973504273504273	0.99992543572536	106.428092956543	0.19414396584034	64.6153564453125	0.0600031428039074	59.4311904907227	0.0534228272736073	82.5045471191406	0.144665271043777	"Bifidobacteriaceae"
"H1T4OM15_74"	464.5	80.8700568675995	12.2065556157337	0.892524374455283	0.983068783068783	0.999915527122244	110.063293457031	0.216455966234207	65.283317565918	0.0911378934979439	59.7928733825684	0.0623128414154053	80.4412002563477	0.151383370161057	"Lachnospiraceae"
"H1T4OM15_75"	473	83.9411247968674	12.1655250605964	0.843570601209811	0.966292134831461	0.999904811020244	99.9070053100586	0.294361352920532	67.061897277832	0.103835374116898	62.0571098327637	0.0968938022851944	91.1061477661133	0.259199172258377	"Bifidobacteriaceae"
"H1T4OM15_77"	1076.5	128.669046282768	19.2353840616713	0.817100985637651	0.955614735907679	0.999959743741302	99.4887313842773	0.268266439437866	67.535400390625	0.0873893797397614	62.1130790710449	0.0787651836872101	94.4809875488281	0.242471992969513	"Bifidobacteriaceae"
"H1T4OM15_78"	838.5	113.012192606926	16.7031857956667	0.825015919967444	0.96657060518732	0.999982618400993	90.0830078125	0.358544915914536	69.3215713500977	0.097282387316227	64.0056686401367	0.113246664404869	105.211639404297	0.332012832164764	"Lachnospiraceae"
"H1T4OM15_79"	616	99.1126977205276	14.3178210632764	0.788010458889087	0.953560371517028	0.999939598904656	98.2173156738281	0.26597660779953	67.691520690918	0.0817794501781464	62.6078453063965	0.0731258988380432	95.4147033691406	0.23224738240242	"Lachnospiraceae"
"H1T4OM15_80"	70.5	32.2426406145096	5.65685424949238	0.852192633872342	1	0.997518266931678	131.453247070312	0.0701853334903717	59.966667175293	0.0396563522517681	57.8636589050293	0.0328371375799179	72.4565811157227	0.0405392609536648	"Bifidobacteriaceae"
"H1T4OM15_82"	329.5	68.8700569868088	10.3679683249488	0.872980209342573	0.969117647058824	0.989014339406281	114.56615447998	0.16919732093811	61.7187004089355	0.0691008791327477	58.4855422973633	0.0657911375164986	79.7002334594727	0.140609070658684	"Bifidobacteriaceae"
"H1T4OM15_83"	621	93.5979789495468	14.2126704035519	0.890776029642414	0.977952755905512	0.999955628376702	101.829231262207	0.306843280792236	67.6857070922852	0.0978923141956329	61.9825553894043	0.0953499227762222	89.5870132446289	0.270985722541809	"Bifidobacteriaceae"
"H1T4OM15_84"	854.5	109.840619802475	16.6433169770932	0.89001224411864	0.979931192660551	0.999977419649461	96.2304306030273	0.323116391897202	69.1317825317383	0.103545665740967	63.5241546630859	0.101156085729599	98.4077377319336	0.27756604552269	"Bifidobacteriaceae"
"H1T4OM15_85"	1151	140.083260059357	20.844632532253	0.73707674146061	0.940743767879036	0.999991121082622	97.4044494628906	0.288410693407059	69.2441329956055	0.0774059742689133	63.666919708252	0.0775393471121788	94.7362899780273	0.211031824350357	"Bifidobacteriaceae"
"H1T4OM15_86"	836	135.740114331245	16.5226839298587	0.570163904885079	0.858757062146893	0.999905258701027	103.660781860352	0.249837934970856	68.0761413574219	0.0725335031747818	62.2426567077637	0.06081847473979	85.7064895629883	0.181690201163292	"Bifidobacteriaceae"
"H1T4OM15_87"	2184.5	180.610171794891	26.9258240356725	0.841545305439336	0.965524861878453	0.99999276631345	88.7964782714844	0.290233790874481	70.034782409668	0.0633348971605301	62.8584785461426	0.0504797622561455	86.3197326660156	0.139915645122528	"Bifidobacteriaceae"
"H1T4OM15_88"	737.5	102.183765292168	15.6204993518133	0.887581180823888	0.97941567065073	0.999963141523001	97.175910949707	0.358852356672287	68.3711013793945	0.129256665706635	63.4513397216797	0.137647375464439	95.9435195922852	0.334708690643311	"Bifidobacteriaceae"
"H1T4OM15_89"	818.5	111.012192606926	16.4012194668567	0.834616923717906	0.966351829988194	0.999977927006123	99.8342437744141	0.280464798212051	69.1040344238281	0.0818305462598801	63.214916229248	0.073811873793602	97.7743530273438	0.231215134263039	"Bifidobacteriaceae"
"H1T4OM15_90"	757	107.597979068756	16.4012194668567	0.821670158967242	0.96005072923272	0.9999737636067	95.0080184936523	0.309691667556763	69.4127655029297	0.0829794406890869	63.7291603088379	0.0893423557281494	97.7017288208008	0.257684648036957	"Bifidobacteriaceae"
"H1T4OM15_91"	815	109.254832983017	16.1554944214035	0.857997767528277	0.970815961882073	0.999978553389091	104.063438415527	0.242459177970886	67.0822143554688	0.0928854048252106	61.7822189331055	0.0788171663880348	89.3649597167969	0.223594844341278	"Bifidobacteriaceae"
"H1T4OM15_93"	423	78.6274162530899	11.6619037896906	0.859809465694344	0.978034682080925	0.999860062445944	111.668731689453	0.137708097696304	63.0842819213867	0.0520357899367809	58.7363777160645	0.0446947924792767	80.4942932128906	0.102640688419342	"Porphyromonadaceae"
"H1T4OM15_94"	859.5	109.497473597527	16.5529453572468	0.90083976196032	0.983409610983982	0.999982427316852	97.5380783081055	0.303535789251328	68.2179946899414	0.0896138995885849	63.1436882019043	0.0892942026257515	97.5526428222656	0.245657175779343	"Bifidobacteriaceae"
"H1T4OM15_97"	565	97.1126978397369	14.2979443130896	0.75284621869658	0.945606694560669	0.999964024666752	98.2017440795898	0.283319413661957	66.1523056030273	0.0853273719549179	61.520133972168	0.0768008977174759	91.4963150024414	0.207494452595711	"Bifidobacteriaceae"
"H1T4OM15_99"	692	104.568541765213	14.9496825628457	0.795268636131266	0.956461644782308	0.999820645269585	97.0018539428711	0.261395007371902	68.5633392333984	0.0824752524495125	63.1140937805176	0.0681974440813065	97.4058151245117	0.201482936739922	"Bifidobacteriaceae"
"H1T4OM15_100"	906.5	118.325900912285	17.464249196573	0.813613287926588	0.944270833333333	0.985904964131228	109.921043395996	0.142411291599274	65.5984039306641	0.0538848116993904	59.7725524902344	0.0418478511273861	79.6508560180664	0.0961005464196205	"Bifidobacteriaceae"
"H1T4OM15_101"	1076	130.225395679474	19.0262975904404	0.797316522660996	0.958147818343722	0.992098946540665	100.229972839355	0.26475790143013	68.2601623535156	0.0788811668753624	62.9357604980469	0.0710799545049667	96.452507019043	0.213612020015717	"Bifidobacteriaceae"
"H1T4OM15_102"	292.5	79.6984841823578	9.4339811320566	0.578676187503916	0.835714285714286	0.999713674755727	119.528800964355	0.0874955505132675	63.0096702575684	0.0325702503323555	58.5053062438965	0.0324799083173275	74.1098709106445	0.0701284408569336	"Bifidobacteriaceae"
"H1T4OM15_104"	801.5	105.840620160103	15.8113883008419	0.899101327619624	0.984039287906691	0.989675314304471	101.472145080566	0.25126439332962	65.4521255493164	0.0841199085116386	61.3199768066406	0.0828206017613411	91.8409194946289	0.237139105796814	"Ruminococcaceae"
"H1T4OM15_106"	651	97.5979787111282	14.422205101856	0.858833953844566	0.966592427616927	0.999966671134087	105.548965454102	0.251008599996567	65.7957229614258	0.0823225677013397	61.3704605102539	0.0857702419161797	91.2639541625977	0.264334291219711	"Bifidobacteriaceae"
"H1T4OM15_108"	302	76.7695517539978	10.1980390271856	0.643930205266208	0.874095513748191	0.998829296347279	121.453636169434	0.112301170825958	62.1335678100586	0.0441093780100346	57.6272506713867	0.0354005433619022	78.3758850097656	0.0853154510259628	"Bifidobacteriaceae"
"H1T4OM15_109"	610.5	106.183765411377	14.2126704035519	0.680423474795598	0.908482142857143	0.999964438391919	112.207084655762	0.203298017382622	64.5336532592773	0.0745339840650558	60.4199905395508	0.0629505589604378	84.4580154418945	0.205074578523636	"Bifidobacteriaceae"
"H1T4OM15_110"	438.5	80.5269111394882	12.0830459735946	0.849762144995116	0.962678375411636	0.999691412446384	116.96314239502	0.105937846004963	62.4441375732422	0.0402555800974369	58.0251426696777	0.0422770716249943	76.1727828979492	0.0946008861064911	"Bifidobacteriaceae"
"H1T4OM15_111"	1532	148.225395917892	21.9544984001001	0.876240638723483	0.975796178343949	0.999975106170783	95.3992080688477	0.26598584651947	67.8176193237305	0.0791917517781258	61.9973106384277	0.07816082239151	93.0965957641602	0.224629744887352	"Bacteroidaceae"
"H1T4OM15_112"	910.5	113.840619444847	16.9705627484771	0.882867060454678	0.975361542581682	0.999983829724756	101.385787963867	0.250695943832397	67.4130020141602	0.0762975960969925	62.4260520935059	0.0703232958912849	94.9276809692383	0.227246433496475	"Bifidobacteriaceae"
"H1T4OM15_113"	1137.5	126.325900197029	19.2353840616713	0.895728651133341	0.98102630444157	0.999988308598825	97.6557846069336	0.28833594918251	67.7559509277344	0.0832012221217155	63.1136817932129	0.081554114818573	98.1821441650391	0.246615126729012	"Bifidobacteriaceae"
"H1T4OM15_115"	448	92.4264060258865	12.0623202761934	0.659015677283194	0.874146341463415	0.999824325556038	119.713195800781	0.119999878108501	61.5856170654297	0.0519903153181076	57.4304161071777	0.0362603887915611	74.4542236328125	0.0757203102111816	"Bifidobacteriaceae"
"H1T4OM15_116"	1177.5	145.639608860016	19.4164878389476	0.697608513538853	0.912083656080558	0.999989109015912	92.5574035644531	0.353655606508255	68.5937042236328	0.112823158502579	63.6708641052246	0.0992259904742241	101.463417053223	0.274773389101028	"Bifidobacteriaceae"
